id,filename
4021,"Conveni 2, The - Zenkoku Chain Tenkai da! (Japan)"
4022,Houshin Engi (Japan)
4025,Solid Link - Tower Side (Japan)
4028,Final Fantasy VIII (France) (Disc 1)
4029,Final Fantasy VIII (France) (Disc 2)
4030,Final Fantasy VIII (France) (Disc 3)
4031,Final Fantasy VIII (France) (Disc 4)
4033,WWF Attitude (Europe)
4034,Street Fighter Collection (USA) (Disc 1)
4035,Street Fighter Collection (USA) (Disc 2)
4036,Cyber Org (Japan)
4038,"Crow, The - City of Angels (Germany)"
4039,"PO'ed (Europe) (En,Fr,De,Es,It)"
4040,Tasogare no Ode (Japan)
4041,Dice de Chocobo (Japan)
4042,Chocobo Racing - Genkai e no Road (Japan)
4043,Chocobo Stallion (Japan)
4051,Jumping Flash! Aloha Danshaku Funky Daisakusen no Maki (Japan)
4052,Dokapon! Ikari no Tekken (Japan)
4053,Baseball Navigator (Japan)
4054,Street Fighter Collection (Europe) (Disc 1)
4055,Street Fighter Collection (Europe) (Disc 2)
4056,RPG Tkool 4 (Japan)
4057,Character Tkool (Japan)
4061,Timeless Math 4 - Lunar Base (USA)
4065,16 Tales 2 (USA)
4066,Liquid Books Adventure 5 - Pop-Out Prose (USA)
4067,Math Gallery - Collection 1 (USA)
4068,Timeless Math 5 - Space Flight Rescue (USA)
4070,Calamity 2 - People and Traditions (USA)
4071,Calamity 3 - Around the World (USA)
4072,Cosmic Cookoff - Language Arts (USA)
4073,Cosmic Cookoff - Mathematics (USA)
4074,Creative Journey (USA)
4075,Faire Games - Language Arts (USA)
4076,Faire Games - Mathematics (USA)
4077,K9.5 3 - WebTunes (USA)
4078,K9.5 4 - The Tail-Wag Tour (USA)
4079,KazMania 1 - Trail of Gems (USA)
4080,KazMania 2 - Chaos in KazMania (USA)
4081,Liquid Books Adventure 6 - The Wandering Path (USA)
4082,Mars Moose Stay and Play 3 - In Lonnie's Classroom (USA)
4083,Math on the Move! 1 - Addition-Subtraction Intermediate (USA)
4084,Math on the Move! 2 - Multiplication-Division Intermediate (USA)
4116,Doukyuu Re-mix - Billiards Multiple (Japan)
4117,Septentrion - Out of the Blue (Japan)
4127,"G Darius (Japan, Asia)"
4128,Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (Rev 1)
4129,Super Robot Taisen - Complete Box (Japan) (Disc 1) (Super Robot Wars Complete Box)
4130,Super Robot Taisen - Complete Box (Japan) (Disc 2) (History of Super Robot Wars)
4142,P.K.'s Math Studio (USA)
4143,P.K.'s Place 1 - Party on the Patio! (USA)
4144,P.K.'s Place 2 - Hoopo at Sea! (USA)
4145,P.K.'s Place 3 - Carlos at the Races! (USA)
4146,P.K.'s Place 4 - Daphne and the Seventh Wonder (USA)
4160,Spin Jam (USA)
4161,Surf Riders (USA)
4162,Championship Bass (Europe)
4163,McDonald's - Demo 02 (Europe)
4164,Slayers Royal (Japan)
4165,Goujin Senki (Japan)
4166,Doki Doki Pretty League (Japan)
4167,Tonka Space Station (USA)
4168,BursTrick - Wake Boarding!! (USA)
4173,Yu-Gi-Oh! Shin Duel Monsters - Fuuin Sareshi Kioku (Japan)
4174,Bass Tsuri ni Ikou! (Japan)
4193,Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 1)
4194,Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 2)
4195,Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 3)
4196,Shin Nihon Pro Wrestling - Toukon Retsuden 3 (Japan) (Antonio Inoki Intai Kinen Genteiban)
4210,Runabout (Japan)
4211,Runabout 2 (Japan)
4212,Runabout 2 (Japan) (Fukyuuban 1500)
4213,NBA Live 97 (Japan)
4214,NBA Live 98 (Japan)
4216,"Wizardry - Llylgamyn Saga (Japan) (En,Ja)"
4217,Archer Maclean's 3D Pool (Europe)
4218,"Army Men - Lock 'n' Load (Europe) (En,Fr,De,Es,It)"
4219,"Army Men - Team Assault (Europe) (En,Fr,De,Es,It)"
4220,Atari Anniversary Edition Redux (Europe)
4221,Arc the Lad - Monster Game with Casino Game (Japan) (Disc 1) (Monster Game)
4222,Arc the Lad - Monster Game with Casino Game (Japan) (Disc 2) (Casino Game)
4225,Bubble Bobble also featuring Rainbow Islands (Europe)
4226,Populous - The Beginning (Japan)
4227,Bubsy 3D - Furbitten Planet (Europe)
4263,C-12 - Final Resistance (Europe)
4264,Digimon World (Europe)
4265,"Dinomaster Party (Europe) (En,Fr,De,Es,It,Nl)"
4266,Dancing Stage - Party Edition (Europe)
4270,Ten Pin Alley (Europe)
4271,Kuro no Juusan (Japan)
4272,Tadaima Wakusei Kaitaku-chuu! (Japan)
4273,Nissan Presents - Over Drivin' - Skyline Memorial (Japan)
4275,Euro Demo 10-00 (Germany)
4276,"Asterix - Mega Madness (Europe) (En,Fr,De,Es,It,Nl) (Demo)"
4277,Driver 2 - Back on the Streets (Germany) (Disc 1) (Rev 1)
4284,Simple 1500 Series Vol. 50 - The Billiard 2 (Japan)
4298,Tomb Raider III - Adventures of Lara Croft (Germany)
4299,"C3 Racing - Car Constructors Championship (Europe) (En,Fr,De,Es,It)"
4305,Tomb Raider (Germany)
4306,Tomb Raider (Germany) (EDC)
4307,Parasite Eve II (Germany) (Disc 1)
4308,Parasite Eve II (Germany) (Disc 2)
4309,Bust A Move (Japan)
4310,Wer wird Millionaer - Dritte Edition (Germany)
4311,"F1 2000 (Europe) (En,Fr,De,Nl)"
4313,"Tilt! (Europe) (En,Fr,De)"
4314,Wanted (Europe)
4316,Jeremy McGrath Supercross 98 (Europe)
4317,Indy 500 (Europe)
4322,Rampage 2 - Universal Tour (Europe)
4325,"Motocross Mania (Europe) (En,Fr,De,Es,It)"
4326,Family Games Compendium (Europe) (Disc 1)
4327,Family Games Compendium (Europe) (Disc 2)
4328,"Family Games Compendium (Europe) (En,Fr,De,It) (Disc 3)"
4334,Forsaken (Germany)
4335,"FIFA 2000 (Germany) (En,De,Es,Nl,Sv)"
4336,"Vampire Hunter D (Europe) (En,Fr,De)"
4369,J.League Soccer - Prime Goal EX (Japan)
4385,Fussball Live (Germany)
4397,Simple 1500 Series Vol. 19 - The Sugoroku (Japan)
4398,Simple 1500 Series Vol. 28 - The Dungeon RPG (Japan)
4407,Dino Crisis 2 (Japan) (Demo)
4408,Zanac x Zanac (Japan)
4409,Sexy Parodius (Japan)
4410,Darius Gaiden (Japan)
4458,Simple 1500 Series Vol. 29 - The Tsuri (Japan)
4459,Simple 1500 Series Vol. 59 - The Suiri - IT Tantei 18 no Jikenbo (Japan)
4460,Simple 1500 Series Vol. 68 - The RC Car - RC de Go! (Japan)
4461,Simple 1500 Series Vol. 69 - The Putter Golf (Japan)
4556,Cool Boarders 4 (Japan)
4557,Bass Landing 2 (Japan)
4569,"Golden Goal 98 (Europe) (En,Fr,De,Es,It)"
4579,Moorhuhn 2 - Die Jagd Geht Weiter (Germany)
4580,Worms Armageddon (Germany)
4599,Dai-4-ji Super Robot Taisen S (Japan)
4604,Simple Character 2000 Series Vol. 11 - Meitantei Conan - The Board Game (Japan)
4625,Future Cop - L.A.P.D. (Germany)
4661,Simple Character 2000 Series Vol. 17 - Sentou Mecha Xabungle - The Race in Action (Japan)
4662,Star Ixiom (Japan)
4663,Porsche Challenge (Japan)
4664,Starblade Alpha (Japan)
4665,Saikyou Toudai Shougi (Japan)
4666,Saikyou Toudai Shougi 2 (Japan)
4667,Horned Owl (Japan)
4668,Yaku - Yuujou Dangi (Japan)
4669,Resident Evil (France)
4684,Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (Rev 2)
4685,Arc the Lad II (Japan)
4687,Akumajou Dracula X - Gekka no Yasoukyoku (Japan)
4688,Power DoLLS 2 (Japan)
4689,Daisenryaku - Player's Spirit (Japan) (Rev 1)
4699,Puffy no P.S. I Love You (Japan)
4700,Gensei Kyokou Seirei Kidoudan - Elemental Gearbolt (Japan)
4701,Kawa no Nushi-tsuri - Hikyou o Motomete (Japan)
4702,Fire Pro Wrestling - Iron Slam '96 (Japan)
4703,Fire Pro Wrestling G (Japan)
4704,Shin Nihon Pro Wrestling - Toukon Retsuden 3 (Japan)
4705,Star Gladiator - Episode I - Final Crusade (Europe)
4716,High Heat Baseball 2000 (USA)
4717,Final Fantasy VIII (France) (Demo)
4721,Yarudora - Yukiwari no Hana & Sampaguita (Japan) (Demo)
4723,Tomoyasu Hotei - Stolen Song (Japan) (Disc 1)
4724,Tomoyasu Hotei - Stolen Song (Japan) (Disc 2)
4725,Final Fantasy VII (Spain) (Disc 1) (Rev 1)
4726,Final Fantasy VII (Spain) (Disc 2) (Rev 1)
4727,Final Fantasy VII (Spain) (Disc 3) (Rev 1)
4775,Doki Doki Poyatchio!! (Japan) (Demo)
4776,Marvel Super Heroes vs. Street Fighter - EX Edition (Japan) (Taikenban)
4777,Rockman X4 (Japan)
4778,Rockman X6 (Japan)
4779,Rockman X5 (Japan)
4780,Xevious 3D-G+ (Japan)
4783,Charumera (Japan)
4785,Sold Out (Japan)
4786,Myst (Japan)
4787,"Theme Hospital (Europe) (En,Fr,De,Es,It,Sv)"
4788,Hyper Olympic in Atlanta (Japan)
4791,Simulation RPG Tkool (Japan)
4792,Shin Nihon Pro Wrestling - Toukon Retsuden 2 (Japan)
4794,Serial Experiments Lain (Japan) (Disc 1)
4795,Serial Experiments Lain (Japan) (Disc 2)
4797,Bakusou Dekotora Densetsu 2 - Otoko Jinsei Yume Ichiro (Japan)
4798,Driver - You Are the Wheelman & V-Rally - Championship Edition 2 (Japan) (Demo)
4799,Wild Arms - 2nd Ignition (Japan) (Demo 1)
4812,Koko Hore! Pukka (Japan)
4813,Dokapon! Ikari no Tekken (Japan) (Rev 2)
4814,SimCity 2000 (Japan)
4816,Spriggan - Lunar Verse (Japan)
4817,Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 1)
4818,Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 2)
4819,Global Force - Shin Sentou Kokka (Japan) (Demo)
4820,Euro Demo 47 (France)
4821,Command & Conquer - Red Alert - Retaliation (Europe) (Disc 1) (Allies)
4822,Command & Conquer - Red Alert - Retaliation (Europe) (Disc 2) (Soviet)
4823,"Disney-Pixar Monsters, Inc. - Scare Island (Europe)"
4824,Tomb Raider III - Adventures of Lara Croft (Europe) (Rev 1) (EDC)
4826,"Spider-Man 2 - Enter - Electro (Europe, Australia) (Rev 1)"
4834,Oh No! (Japan)
4838,Monster Farm 2 (Japan)
4840,Namco Anthology 1 (Japan)
4841,America Oudan Ultra Quiz (Japan)
4852,Ren'ai Kouza - Real Age (Japan)
4853,Ren'ai Kouza - Real Age - The Art of Eguchi Hisashi (Japan)
4854,Vandal Hearts II - Tenjou no Mon (Japan)
4855,Sound Novel Evolution 3 - Machi - Unmei no Kousaten (Japan) (Disc 2)
4856,Sound Novel Evolution 3 - Machi - Unmei no Kousaten (Japan) (Disc 1)
4858,Soviet Strike (Germany)
4859,Kaze no Klonoa - Door to Phantomile (Japan)
4860,Klonoa Beach Volley - Saikyou Team Kettei-sen! (Japan)
4864,Vampire Savior - EX Edition (Japan)
4865,Tomb Raider IV - The Last Revelation (Japan)
4869,Dragon Ball - Final Bout (Spain)
4872,Refrain Love - Anata ni Aitai (Japan)
4873,"Asterix - Mega Madness (Europe) (En,Fr,De,Es,It,Nl)"
4875,Koukaku Kidoutai - Ghost in the Shell (Japan)
4876,Mr. Driller (Japan)
4877,Mighty Hits (Japan)
4878,Nightmare Project - Yakata (Japan) (Disc 1)
4879,Nightmare Project - Yakata (Japan) (Disc 2)
4880,Nightmare Project - Yakata (Japan) (Disc 3)
4881,007 - El Mundo Nunca es Suficiente (Spain)
4887,Andretti Racing (USA)
4888,Chocobo no Fushigi na Dungeon (Japan)
4889,Fushigi na Data Disc (Japan)
4890,Boku no Natsuyasumi - Summer Holiday 20th Century (Japan)
4894,Zen Super Robot Taisen Denshi Daihyakka (Japan) (Disc 1)
4895,Zen Super Robot Taisen Denshi Daihyakka (Japan) (Disc 2)
4896,X-Men vs. Street Fighter - EX Edition (Japan)
4921,Cardcaptor Sakura - Clow Card Magic (Japan)
4922,Debut 21 (Japan)
4923,Burger Burger - Hamburger Simulation (Japan)
4925,Smash Court (Japan)
4926,Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu - Kouryaku Shireisho (Japan)
4927,Bakuten Shoot Beyblade 2002 - Bey Battle Tournament 2 (Japan)
4930,GeGeGe no Kitarou - Gyakushuu! Youma Daikessen (Japan)
4931,K-1 World Grand Prix 2001 - Kaimakuban (Japan)
4934,World Soccer Jikkyou Winning Eleven 4 (Japan)
4935,World Soccer Jikkyou Winning Eleven 3 - Final Ver. (Japan)
4936,Parlor! Pro (Japan)
4959,Euro Demo 48 (France)
4960,King's Field III (Japan) (Rev 1)
4984,Kinniku Banzuke Vol. 1 - Ore ga Saikyou no Otoko da! (Japan)
4985,Kinniku Banzuke Vol. 3 - Saikyou no Challenger Tanjou! (Japan)
4991,Tempest X3 (Europe)
5006,Crash Bandicoot - Warped (USA)
5028,"Final Fantasy IX (USA, Canada) (Disc 3) (Rev 1)"
5029,"Final Fantasy IX (USA, Canada) (Disc 4) (Rev 1)"
5030,"Final Fantasy IX (USA, Canada) (Disc 2) (Rev 1)"
5032,Yarudora Series Vol. 1 - Double Cast (Japan) (Demo 1)
5033,"Pocket Zanmai - 3 Title Iri Taikenban (PAQA, PokeTan, Pocket Jiman) (Japan)"
5034,Click Manga (Japan) (Demo)
5035,Saishuu Densha (Japan) (Demo)
5036,"XI [sai] (Japan) (En,Ja) (Demo 1)"
5037,Syphon Filter (USA) (Rev 1)
5039,Simple 1500 Series Vol. 12 - The Quiz (Japan)
5042,Simple 1500 Series Vol. 65 - The Golf (Japan)
5056,Keiba Eight '99 Haru Natsu (Japan)
5060,RayCrisis (Japan)
5120,Actua Ice Hockey 2 (Europe)
5121,Colony Wars (Germany) (Disc 1)
5122,Colony Wars (Germany) (Disc 2)
5123,"Dukes of Hazzard, The - Racing for Home (Europe)"
5124,"Frankreich 98 - Die Fussball-WM (Germany) (En,Fr,De,Es,Nl,Sv,Da)"
5125,NBA Live 2000 (Germany)
5126,NBA Live 2003 (Germany)
5127,"RC Revenge (Europe) (En,Fr,De,Es)"
5128,"Supersonic Racers (Europe) (En,Fr,De,Es,It)"
5129,"Ubik (Europe) (En,Fr,De)"
5130,Tony Hawk's Pro Skater 4 (Germany)
5131,ECW Hardcore Revolution (Germany) (Rev 1)
5167,Runabout 2 (Europe)
5182,Alone in the Dark - The New Nightmare (Germany) (Disc 2)
5183,Alone in the Dark - The New Nightmare (Germany) (Disc 1)
5190,NBA Live 96 (USA)
5191,NHL Face Off (USA)
5206,"V-Rally - 97 Championship Edition (Europe) (En,Fr,De) (Rev 2)"
5208,"Colin McRae Rally (Europe) (En,Fr,De,Es) (Rev 3)"
5217,Resident Evil 2 (Spain) (Disc 1)
5218,Resident Evil 2 (Spain) (Disc 2)
5225,"Bratz - Dress Up, Get Down and Be a Bratz Superstar! (Europe) (En,Fr,De,Es,It)"
5247,Simple 1500 Series Vol. 58 - The Sumou (Japan)
5248,Simple 1500 Series Vol. 75 - The Double Shooting - RayStorm x RayCrisis (Japan)
5249,Formula One 2001 (Russia)
5252,"Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De)"
5273,Racing Simulation 2 (Germany)
5284,Blade (Germany)
5307,Test Drive 6 (USA)
5308,Driver 2 (USA) (Disc 1)
5309,Driver 2 (USA) (Disc 2)
5310,Triple Play 2001 (USA)
5311,Spice World (USA)
5312,SimCity 2000 (USA)
5313,"FIFA 99 (USA) (En,Fr,De,Es,Nl,Sv)"
5314,"Harry Potter and the Sorcerer's Stone (USA) (En,Fr,Es)"
5315,"FIFA 2001 (USA) (En,De,Es,Nl,Sv)"
5316,NHL 99 (USA)
5317,NHL 98 (USA)
5318,NHL 2000 (USA)
5319,NHL 2001 (USA)
5320,Galerians (USA) (Disc 1)
5321,Galerians (USA) (Disc 2)
5322,Galerians (USA) (Disc 3)
5323,Driver - You Are the Wheelman (USA) (Demo)
5336,Detana Twinbee Yahoo! Deluxe Pack (Japan)
5337,Gokujou Parodius Da! Deluxe Pack (Japan)
5349,Star Trek - Invasion (Germany)
5364,Panekit - Infinitive Crafting Toy Case (Japan)
5369,NBA Basketball 2000 (USA)
5375,Gunnm - Kasei no Kioku (Japan)
5397,Stuart Little 2 (USA)
5398,Cool Boarders 4 (USA)
5407,"E.T. the Extra-Terrestrial - Interplanetary Mission (Europe) (En,Fr,De,Es,It)"
5408,Die Hard Trilogy 2 - Viva Las Vegas (USA)
5409,Rhapsody - A Musical Adventure (USA)
5411,PoPoLoCrois Monogatari (Japan)
5412,"XI [sai] (Japan) (En,Ja)"
5413,iS - Internal Section (Japan)
5414,Battle Arena Toshinden (USA)
5415,Star Wars - Episode I - Jedi Power Battles (France)
5416,Star Wars - Episode I - La Menace Fantome (France)
5444,"Disney's Donald Duck - Quack Attack (Europe) (En,Fr,De,It)"
5470,International Superstar Soccer Pro (Europe) (Rev 1)
5483,"Crash Bash (Europe) (En,Fr,De,Es,It)"
5499,"Amazing Virtual Sea-Monkeys, The (Europe) (En,Fr,De,Es,It,Nl,Pt)"
5500,Anna Kournikova's Smash Court Tennis (Europe) (Rev 1)
5501,"BattleTanx - Global Assault (Europe) (En,Fr,De)"
5502,"Colin McRae Rally (Europe) (En,Fr,De,Es) (Rev 2)"
5503,"Cyberia (Europe) (Fr,De)"
5504,"Dexter's Laboratory - Mandark's Lab (Europe) (Fr,De)"
5505,"Grand Theft Auto - Mission Pack 1 - London 1969 (Europe) (En,Fr,De,It) (Rev 1)"
5506,"Lucky Luke (Europe) (En,Fr,De,Es)"
5508,"Motocross Mania 2 (Europe) (En,Fr,De,Es,It)"
5509,NFL Blitz 2000 (Europe)
5510,"Um Jammer Lammy (Europe) (En,Fr,De,Es,It)"
5511,Virtual Pool (Europe)
5512,X-Bladez - Inline Skater (Europe)
5513,"Gran Turismo (Europe) (En,Fr,De,Es,It) (EDC)"
5515,Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 1)
5516,Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 2)
5517,Bundesliga Stars 2000 (Germany)
5518,Command & Conquer - Alarmstufe Rot - Gegenschlag (Germany) (Disc 2) (Die Sowjets)
5519,"Stadt der verlorenen Kinder, Die (Germany)"
5520,Disruptor (Germany)
5521,Driver (Germany)
5522,FIFA Football 2003 (Germany)
5523,Fighting Force 2 (Germany)
5524,Mat Hoffman's Pro BMX (Germany)
5525,NHL 2000 (Germany)
5526,Resident Evil 3 - Nemesis (Germany)
5527,Small Soldiers (Germany)
5528,UEFA Euro 2000 (Germany)
5530,Versailles - Verschwoerung am Hof (Germany)
5561,"Game of Life, The (USA)"
5562,Jeopardy! (USA)
5573,"Time Crisis - Project Titan (Europe) (En,Fr,De,Es,It)"
5578,Army Men - Sarge's Heroes (Spain)
5579,Barbie - Super Sports (Spain)
5585,Driver 2 - Back on the Streets (Germany) (Disc 2) (Rev 1)
5590,"MTV Celebrity Deathmatch (Europe) (En,Fr,De,Es,It)"
5593,"Philosoma (Europe) (En,Fr,De)"
5594,Dancing Stage - Euromix (Europe)
5595,"Bugs Bunny - Lost in Time (Europe) (En,Fr,De,Es,It,Nl)"
5596,LiberoGrande (Europe)
5597,Scooter Racing (Europe)
5598,"XS Junior League Soccer (Europe) (En,Fr,De,Es,It)"
5600,Metal Gear Solid (Japan) (Demo 2)
5601,Jikkyou Powerful Pro Yakyuu '98 - Kaimakuban (Japan)
5602,Jumping Flash! 2 - Aloha Danshaku Ooyowari no Maki (Japan)
5603,Jumping Flash! (Japan) (Europe-ban)
5604,Star Ocean - The Second Story (Japan) (Disc 1)
5605,Star Ocean - The Second Story (Japan) (Disc 2)
5606,Astronoka (Japan) (Demo)
5607,Sid Meier's Civilization - Shin Sekai Shichidai Bunmei (Japan)
5608,Tokyo Majin Gakuen - Oboro Kitan (Japan)
5609,Simple 1500 Series Vol. 40 - The Shougi 2 (Japan)
5610,Simple 1500 Series Vol. 70 - The War Simulation - Hito no Tsukurishi Mono-tachi (Japan)
5611,Simple 1500 Series Vol. 91 - The Gambler - Honoo no Tobaku Densetsu (Japan)
5618,Armored Core - Project Phantasma (Japan) (Rev 1)
5619,Armored Core - Project Phantasma (Japan) (PlayStation the Best)
5620,Play de Oboeru Eitango Deruderu 1700 - Center Shiken Level Taiou (Japan)
5621,Echo Night (Japan)
5637,"Chase the Express (Japan, Asia) (Disc 1)"
5638,"Chase the Express (Japan, Asia) (Disc 2)"
5639,Choro Q Jet - Rainbow Wings (Japan)
5640,Sound Novel Evolution 2 - Kamaitachi no Yoru Tokubetsu-hen (Japan)
5641,Broken Helix (Japan)
5642,Total NBA '96 (Japan)
5643,True Love Story Fan Disc (Japan)
5644,L no Kisetsu - A Piece of Memories (Japan) (Shokai Genteiban)
5645,Velldeselba Senki - Tsubasa no Kunshou (Japan)
5646,Samurai Shodown III - Blades of Blood (USA)
5647,Total NBA '97 (Japan)
5649,Wipeout XL (USA)
5650,Wipeout XL (USA) (Beta) (1996-08-08)
5662,Einhaender (Japan) (Demo)
5663,GaiaMaster - Kamigami no Board Game (Japan) (Demo)
5664,"Klonoa Beach Volleyball (Europe) (En,Fr,De,Es,It)"
5665,Kowloon's Gate (Japan) (Special Disc)
5666,Kula World (Europe)
5667,Rittai Ninja Katsugeki - Tenchu (Japan) (Demo)
5668,"Saru! Get You! (Japan, Asia) (Demo 1)"
5669,Wild Arms (Japan) (Demo)
5671,"Kowloon's Gate - Kowloon Fuusuiden (Japan, Asia) (Disc 1) (Byakko) (Shokai Genteiban)"
5672,"Kowloon's Gate - Kowloon Fuusuiden (Japan, Asia) (Disc 2) (Genbu) (Shokai Genteiban)"
5673,"Kowloon's Gate - Kowloon Fuusuiden (Japan, Asia) (Disc 3) (Suzaku) (Shokai Genteiban)"
5674,"Kowloon's Gate - Kowloon Fuusuiden (Japan, Asia) (Disc 4) (Seiryuu) (Shokai Genteiban)"
5675,B Senjou no Alice - Alice on Borderlines (Japan) (Disc 1)
5676,B Senjou no Alice - Alice on Borderlines (Japan) (Disc 2)
5677,B Senjou no Alice - Alice on Borderlines (Japan) (Disc 3)
5678,Galerians (Japan) (Disc 1)
5679,Galerians (Japan) (Disc 2)
5680,Galerians (Japan) (Disc 3)
5681,Eberouge (Japan) (Disc 1)
5682,Eberouge (Japan) (Disc 2)
5722,Sound Novel Evolution 1 - Otogirisou - Sosei-hen (Japan)
5726,True Love Story 2 (Japan) (Disc 1)
5727,True Love Story 2 (Japan) (Disc 2)
5728,True Love Story 2 (Japan) (Disc 3)
5729,Crime Crackers (Japan)
5732,Wipeout 3 (USA)
5740,Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 1) (Go! Go! Casino) (Shokai Tokuten Reinhart Genteiban)
5741,Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 2) (Let's Sugoroku) (Shokai Tokuten Reinhart Genteiban)
5742,Soukou Kidoutai L.A.P.D. (Japan)
5743,True Love Story (Japan)
5744,Dark Messiah (Japan)
5745,Saiyuuki (Japan) (Rev 1)
5746,Pocke-Kano - Ueno Fumio (Japan)
5747,Pocke-Kano - Houjouin Shizuka (Japan)
5748,LifeScape - Seimei 40-okunen Haruka na Tabi (Japan) (Disc 1) (Aquasphere)
5749,LifeScape - Seimei 40-okunen Haruka na Tabi (Japan) (Disc 2) (Landsphere)
5750,Kuon no Kizuna (Japan)
5751,Home Doctor (Japan)
5805,Road Rash 3D (Germany)
5808,"Shadow Master (Europe) (En,Fr,De,Es,It)"
5809,"NBA Live 97 (Europe) (En,Fr,De)"
5811,GZSZ Vol. 2 (Germany) (Disc 1)
5812,GZSZ Vol. 2 (Germany) (Disc 2)
5815,Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 1)
5816,Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 2)
5817,Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 3)
5819,"Italian Job, The (Europe) (Fr,De,Es)"
5820,Syphon Filter 3 (Germany)
5821,Cool Boarders (Japan)
5822,"Cool Boarders 2 - Killing Session (Japan, Asia)"
5823,"Mike Tyson Boxing (Europe) (En,Fr,De,Es,It)"
5824,"Lemmings & Oh No! More Lemmings (Europe) (En,Fr,De,Es,It)"
5825,Resident Evil - Director's Cut (France)
5826,Resident Evil - Survivor (France)
5827,Spider - The Video Game (Germany)
5828,Zero Divide (Europe)
5829,Zero Divide 2 - The Secret Wish (Germany)
5838,"Moorhen 3 - Chicken Chase (Europe) (En,Fr,De)"
